"";"year";"step";"fleet";"sex";"part";"ageerr";"Lbin_hi";"Lbin_lo";"Nsamp";"0";"1";"2";"3"
"1347";"1999";"3";3;0;0;2;4,5;4,5;10;"1";"0";"0";"0"
"1348";"1999";"3";3;0;0;2;5;5;10;"1";"0";"0";"0"
"1349";"1999";"3";3;0;0;2;5,5;5,5;10;"5";"0";"0";"0"
"1350";"1999";"3";3;0;0;2;6;6;10;"5";"0";"0";"0"
"1351";"1999";"3";3;0;0;2;6,5;6,5;10;"10";"0";"0";"0"
"1352";"1999";"3";3;0;0;2;7;7;10;"10";"0";"0";"0"
"1353";"1999";"3";3;0;0;2;7,5;7,5;10;"11";"0";"0";"0"
"1354";"1999";"3";3;0;0;2;8;8;10;"12";"0";"0";"0"
"1355";"1999";"3";3;0;0;2;8,5;8,5;10;"16";"5";"0";"0"
"1356";"1999";"3";3;0;0;2;9;9;10;"16";"3";"0";"0"
"1357";"1999";"3";3;0;0;2;9,5;9,5;10;"9";"12";"0";"0"
"1358";"1999";"3";3;0;0;2;10;10;10;"11";"13";"0";"0"
"1359";"1999";"3";3;0;0;2;10,5;10,5;10;"9";"21";"0";"0"
"1360";"1999";"3";3;0;0;2;11;11;10;"7";"24";"0";"0"
"1361";"1999";"3";3;0;0;2;11,5;11,5;10;"5";"30";"0";"0"
"1362";"1999";"3";3;0;0;2;12;12;10;"0";"45";"0";"0"
"1363";"1999";"3";3;0;0;2;12,5;12,5;10;"0";"36";"0";"0"
"1364";"1999";"3";3;0;0;2;13;13;10;"0";"36";"0";"0"
"1365";"1999";"3";3;0;0;2;13,5;13,5;10;"0";"33";"0";"0"
"1366";"1999";"3";3;0;0;2;14;14;10;"0";"32";"0";"0"
"1367";"1999";"3";3;0;0;2;14,5;14,5;10;"0";"30";"1";"0"
"1368";"1999";"3";3;0;0;2;15;15;10;"0";"17";"13";"0"
"1369";"1999";"3";3;0;0;2;15,5;15,5;10;"0";"4";"12";"0"
"1370";"1999";"3";3;0;0;2;16;16;10;"0";"0";"3";"0"
"1371";"1999";"3";3;0;0;2;16,5;16,5;10;"0";"0";"1";"0"
"1372";"1999";"3";3;0;0;2;17;17;10;"0";"0";"1";"0"
"1373";"1999";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1374";"1999";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1375";"1999";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1376";"1999";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1377";"1999";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1378";"1999";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1379";"1999";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"1380";"1999";"4";3;0;0;2;5;5;10;"0";"0";"0";"0"
"1381";"1999";"4";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"1382";"1999";"4";3;0;0;2;6;6;10;"1";"0";"0";"0"
"1383";"1999";"4";3;0;0;2;6,5;6,5;10;"5";"0";"0";"0"
"1384";"1999";"4";3;0;0;2;7;7;10;"5";"0";"0";"0"
"1385";"1999";"4";3;0;0;2;7,5;7,5;10;"5";"0";"0";"0"
"1386";"1999";"4";3;0;0;2;8;8;10;"10";"0";"0";"0"
"1387";"1999";"4";3;0;0;2;8,5;8,5;10;"10";"0";"0";"0"
"1388";"1999";"4";3;0;0;2;9;9;10;"12";"0";"0";"0"
"1389";"1999";"4";3;0;0;2;9,5;9,5;10;"20";"0";"0";"0"
"1390";"1999";"4";3;0;0;2;10;10;10;"20";"0";"0";"0"
"1391";"1999";"4";3;0;0;2;10,5;10,5;10;"19";"1";"0";"0"
"1392";"1999";"4";3;0;0;2;11;11;10;"20";"2";"0";"0"
"1393";"1999";"4";3;0;0;2;11,5;11,5;10;"19";"6";"0";"0"
"1394";"1999";"4";3;0;0;2;12;12;10;"6";"19";"0";"0"
"1395";"1999";"4";3;0;0;2;12,5;12,5;10;"0";"25";"0";"0"
"1396";"1999";"4";3;0;0;2;13;13;10;"0";"25";"0";"0"
"1397";"1999";"4";3;0;0;2;13,5;13,5;10;"0";"25";"0";"0"
"1398";"1999";"4";3;0;0;2;14;14;10;"0";"22";"0";"0"
"1399";"1999";"4";3;0;0;2;14,5;14,5;10;"0";"18";"3";"0"
"1400";"1999";"4";3;0;0;2;15;15;10;"0";"8";"15";"0"
"1401";"1999";"4";3;0;0;2;15,5;15,5;10;"0";"3";"17";"0"
"1402";"1999";"4";3;0;0;2;16;16;10;"0";"2";"6";"0"
"1403";"1999";"4";3;0;0;2;16,5;16,5;10;"0";"0";"3";"0"
"1404";"1999";"4";3;0;0;2;17;17;10;"0";"0";"0";"0"
"1405";"1999";"4";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1406";"1999";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1407";"1999";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1408";"1999";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1409";"2000";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1410";"2000";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1411";"2000";"1";3;0;0;2;4,5;4,5;10;"0";"1";"0";"0"
"1412";"2000";"1";3;0;0;2;5;5;10;"0";"1";"0";"0"
"1413";"2000";"1";3;0;0;2;5,5;5,5;10;"0";"1";"0";"0"
"1414";"2000";"1";3;0;0;2;6;6;10;"0";"5";"0";"0"
"1415";"2000";"1";3;0;0;2;6,5;6,5;10;"0";"6";"0";"0"
"1416";"2000";"1";3;0;0;2;7;7;10;"0";"3";"0";"0"
"1417";"2000";"1";3;0;0;2;7,5;7,5;10;"0";"3";"0";"0"
"1418";"2000";"1";3;0;0;2;8;8;10;"0";"5";"0";"0"
"1419";"2000";"1";3;0;0;2;8,5;8,5;10;"0";"15";"0";"0"
"1420";"2000";"1";3;0;0;2;9;9;10;"0";"13";"0";"0"
"1421";"2000";"1";3;0;0;2;9,5;9,5;10;"0";"11";"0";"0"
"1422";"2000";"1";3;0;0;2;10;10;10;"0";"10";"0";"0"
"1423";"2000";"1";3;0;0;2;10,5;10,5;10;"0";"10";"0";"0"
"1424";"2000";"1";3;0;0;2;11;11;10;"0";"10";"0";"0"
"1425";"2000";"1";3;0;0;2;11,5;11,5;10;"0";"10";"0";"0"
"1426";"2000";"1";3;0;0;2;12;12;10;"0";"10";"0";"0"
"1427";"2000";"1";3;0;0;2;12,5;12,5;10;"0";"10";"0";"0"
"1428";"2000";"1";3;0;0;2;13;13;10;"0";"4";"0";"0"
"1429";"2000";"1";3;0;0;2;13,5;13,5;10;"0";"10";"0";"0"
"1430";"2000";"1";3;0;0;2;14;14;10;"0";"0";"1";"0"
"1431";"2000";"1";3;0;0;2;14,5;14,5;10;"0";"0";"1";"0"
"1432";"2000";"1";3;0;0;2;15;15;10;"0";"0";"1";"0"
"1433";"2000";"1";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"1434";"2000";"1";3;0;0;2;16;16;10;"0";"0";"0";"0"
"1435";"2000";"1";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"1436";"2000";"1";3;0;0;2;17;17;10;"0";"0";"0";"0"
"1437";"2000";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1438";"2000";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1439";"2000";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1440";"2000";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1441";"2000";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1442";"2000";"2";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1443";"2000";"2";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"1444";"2000";"2";3;0;0;2;5;5;10;"1";"0";"0";"0"
"1445";"2000";"2";3;0;0;2;5,5;5,5;10;"1";"0";"0";"0"
"1446";"2000";"2";3;0;0;2;6;6;10;"1";"0";"0";"0"
"1447";"2000";"2";3;0;0;2;6,5;6,5;10;"1";"0";"0";"0"
"1448";"2000";"2";3;0;0;2;7;7;10;"0";"1";"0";"0"
"1449";"2000";"2";3;0;0;2;7,5;7,5;10;"0";"5";"0";"0"
"1450";"2000";"2";3;0;0;2;8;8;10;"0";"5";"0";"0"
"1451";"2000";"2";3;0;0;2;8,5;8,5;10;"0";"5";"0";"0"
"1452";"2000";"2";3;0;0;2;9;9;10;"0";"10";"0";"0"
"1453";"2000";"2";3;0;0;2;9,5;9,5;10;"0";"25";"0";"0"
"1454";"2000";"2";3;0;0;2;10;10;10;"0";"21";"0";"0"
"1455";"2000";"2";3;0;0;2;10,5;10,5;10;"0";"22";"0";"0"
"1456";"2000";"2";3;0;0;2;11;11;10;"0";"20";"0";"0"
"1457";"2000";"2";3;0;0;2;11,5;11,5;10;"0";"20";"0";"0"
"1458";"2000";"2";3;0;0;2;12;12;10;"0";"20";"0";"0"
"1459";"2000";"2";3;0;0;2;12,5;12,5;10;"0";"20";"0";"0"
"1460";"2000";"2";3;0;0;2;13;13;10;"0";"13";"0";"0"
"1461";"2000";"2";3;0;0;2;13,5;13,5;10;"0";"14";"0";"0"
"1462";"2000";"2";3;0;0;2;14;14;10;"0";"10";"0";"0"
"1463";"2000";"2";3;0;0;2;14,5;14,5;10;"0";"10";"5";"0"
"1464";"2000";"2";3;0;0;2;15;15;10;"0";"5";"11";"0"
"1465";"2000";"2";3;0;0;2;15,5;15,5;10;"0";"2";"3";"0"
"1466";"2000";"2";3;0;0;2;16;16;10;"0";"0";"1";"0"
"1467";"2000";"2";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"1468";"2000";"2";3;0;0;2;17;17;10;"0";"0";"1";"0"
"1469";"2000";"2";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1470";"2000";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1471";"2000";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1472";"2000";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1473";"2000";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1474";"2000";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1475";"2000";"3";3;0;0;2;4,5;4,5;10;"1";"0";"0";"0"
"1476";"2000";"3";3;0;0;2;5;5;10;"1";"0";"0";"0"
"1477";"2000";"3";3;0;0;2;5,5;5,5;10;"1";"0";"0";"0"
"1478";"2000";"3";3;0;0;2;6;6;10;"1";"0";"0";"0"
"1479";"2000";"3";3;0;0;2;6,5;6,5;10;"1";"0";"0";"0"
"1480";"2000";"3";3;0;0;2;7;7;10;"5";"0";"0";"0"
"1481";"2000";"3";3;0;0;2;7,5;7,5;10;"6";"0";"0";"0"
"1482";"2000";"3";3;0;0;2;8;8;10;"5";"0";"0";"0"
"1483";"2000";"3";3;0;0;2;8,5;8,5;10;"5";"0";"0";"0"
"1484";"2000";"3";3;0;0;2;9;9;10;"16";"2";"0";"0"
"1485";"2000";"3";3;0;0;2;9,5;9,5;10;"23";"11";"0";"0"
"1486";"2000";"3";3;0;0;2;10;10;10;"15";"25";"0";"0"
"1487";"2000";"3";3;0;0;2;10,5;10,5;10;"5";"31";"0";"0"
"1488";"2000";"3";3;0;0;2;11;11;10;"3";"37";"0";"0"
"1489";"2000";"3";3;0;0;2;11,5;11,5;10;"0";"37";"0";"0"
"1490";"2000";"3";3;0;0;2;12;12;10;"0";"37";"0";"0"
"1491";"2000";"3";3;0;0;2;12,5;12,5;10;"0";"32";"0";"0"
"1492";"2000";"3";3;0;0;2;13;13;10;"0";"30";"0";"0"
"1493";"2000";"3";3;0;0;2;13,5;13,5;10;"0";"30";"0";"0"
"1494";"2000";"3";3;0;0;2;14;14;10;"0";"30";"0";"0"
"1495";"2000";"3";3;0;0;2;14,5;14,5;10;"0";"25";"0";"0"
"1496";"2000";"3";3;0;0;2;15;15;10;"0";"9";"3";"0"
"1497";"2000";"3";3;0;0;2;15,5;15,5;10;"0";"1";"11";"0"
"1498";"2000";"3";3;0;0;2;16;16;10;"0";"2";"2";"0"
"1499";"2000";"3";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"1500";"2000";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"1501";"2000";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1502";"2000";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1503";"2000";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1504";"2000";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1505";"2000";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1506";"2000";"4";3;0;0;2;4;4;10;"1";"0";"0";"0"
"1507";"2000";"4";3;0;0;2;4,5;4,5;10;"1";"0";"0";"0"
"1508";"2000";"4";3;0;0;2;5;5;10;"1";"0";"0";"0"
"1509";"2000";"4";3;0;0;2;5,5;5,5;10;"5";"0";"0";"0"
"1510";"2000";"4";3;0;0;2;6;6;10;"5";"0";"0";"0"
"1511";"2000";"4";3;0;0;2;6,5;6,5;10;"5";"0";"0";"0"
"1512";"2000";"4";3;0;0;2;7;7;10;"5";"0";"0";"0"
"1513";"2000";"4";3;0;0;2;7,5;7,5;10;"5";"0";"0";"0"
"1514";"2000";"4";3;0;0;2;8;8;10;"5";"0";"0";"0"
"1515";"2000";"4";3;0;0;2;8,5;8,5;10;"11";"0";"0";"0"
"1516";"2000";"4";3;0;0;2;9;9;10;"15";"0";"0";"0"
"1517";"2000";"4";3;0;0;2;9,5;9,5;10;"20";"0";"0";"0"
"1518";"2000";"4";3;0;0;2;10;10;10;"20";"0";"0";"0"
"1519";"2000";"4";3;0;0;2;10,5;10,5;10;"18";"2";"0";"0"
"1520";"2000";"4";3;0;0;2;11;11;10;"17";"3";"0";"0"
"1521";"2000";"4";3;0;0;2;11,5;11,5;10;"16";"4";"0";"0"
"1522";"2000";"4";3;0;0;2;12;12;10;"9";"11";"0";"0"
"1523";"2000";"4";3;0;0;2;12,5;12,5;10;"6";"14";"0";"0"
"1524";"2000";"4";3;0;0;2;13;13;10;"6";"14";"0";"0"
"1525";"2000";"4";3;0;0;2;13,5;13,5;10;"0";"20";"0";"0"
"1526";"2000";"4";3;0;0;2;14;14;10;"0";"20";"0";"0"
"1527";"2000";"4";3;0;0;2;14,5;14,5;10;"0";"17";"0";"0"
"1528";"2000";"4";3;0;0;2;15;15;10;"0";"11";"0";"0"
"1529";"2000";"4";3;0;0;2;15,5;15,5;10;"0";"10";"0";"0"
"1530";"2000";"4";3;0;0;2;16;16;10;"0";"1";"2";"0"
"1531";"2000";"4";3;0;0;2;16,5;16,5;10;"0";"0";"2";"0"
"1532";"2000";"4";3;0;0;2;17;17;10;"0";"0";"0";"0"
"1533";"2000";"4";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"1534";"2000";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1535";"2000";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1536";"2000";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1537";"2001";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1538";"2001";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1539";"2001";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"1540";"2001";"1";3;0;0;2;5;5;10;"0";"1";"0";"0"
"1541";"2001";"1";3;0;0;2;5,5;5,5;10;"0";"1";"0";"0"
"1542";"2001";"1";3;0;0;2;6;6;10;"0";"1";"0";"0"
"1543";"2001";"1";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"1544";"2001";"1";3;0;0;2;7;7;10;"0";"1";"0";"0"
"1545";"2001";"1";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"1546";"2001";"1";3;0;0;2;8;8;10;"0";"5";"0";"0"
"1547";"2001";"1";3;0;0;2;8,5;8,5;10;"0";"17";"0";"0"
"1548";"2001";"1";3;0;0;2;9;9;10;"0";"23";"0";"0"
"1549";"2001";"1";3;0;0;2;9,5;9,5;10;"0";"20";"0";"0"
"1550";"2001";"1";3;0;0;2;10;10;10;"0";"25";"0";"0"
"1551";"2001";"1";3;0;0;2;10,5;10,5;10;"0";"25";"0";"0"
"1552";"2001";"1";3;0;0;2;11;11;10;"0";"25";"0";"0"
"1553";"2001";"1";3;0;0;2;11,5;11,5;10;"0";"26";"0";"0"
"1554";"2001";"1";3;0;0;2;12;12;10;"0";"22";"0";"0"
"1555";"2001";"1";3;0;0;2;12,5;12,5;10;"0";"20";"0";"0"
"1556";"2001";"1";3;0;0;2;13;13;10;"0";"17";"0";"0"
"1557";"2001";"1";3;0;0;2;13,5;13,5;10;"0";"17";"0";"0"
"1558";"2001";"1";3;0;0;2;14;14;10;"0";"13";"1";"0"
"1559";"2001";"1";3;0;0;2;14,5;14,5;10;"0";"9";"6";"0"
"1560";"2001";"1";3;0;0;2;15;15;10;"0";"3";"10";"0"
"1561";"2001";"1";3;0;0;2;15,5;15,5;10;"0";"0";"7";"0"
"1562";"2001";"1";3;0;0;2;16;16;10;"0";"0";"4";"0"
"1563";"2001";"1";3;0;0;2;16,5;16,5;10;"0";"0";"1";"0"
"1564";"2001";"1";3;0;0;2;17;17;10;"0";"0";"1";"0"
"1565";"2001";"1";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"1566";"2001";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1567";"2001";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1568";"2001";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1569";"2001";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1570";"2001";"2";3;0;0;2;4;4;10;"0";"1";"0";"0"
"1571";"2001";"2";3;0;0;2;4,5;4,5;10;"0";"1";"0";"0"
"1572";"2001";"2";3;0;0;2;5;5;10;"0";"1";"0";"0"
"1573";"2001";"2";3;0;0;2;5,5;5,5;10;"0";"1";"0";"0"
"1574";"2001";"2";3;0;0;2;6;6;10;"0";"1";"0";"0"
"1575";"2001";"2";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"1576";"2001";"2";3;0;0;2;7;7;10;"0";"1";"0";"0"
"1577";"2001";"2";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"1578";"2001";"2";3;0;0;2;8;8;10;"0";"5";"0";"0"
"1579";"2001";"2";3;0;0;2;8,5;8,5;10;"0";"10";"0";"0"
"1580";"2001";"2";3;0;0;2;9;9;10;"0";"14";"0";"0"
"1581";"2001";"2";3;0;0;2;9,5;9,5;10;"0";"16";"0";"0"
"1582";"2001";"2";3;0;0;2;10;10;10;"0";"23";"0";"0"
"1583";"2001";"2";3;0;0;2;10,5;10,5;10;"0";"23";"0";"0"
"1584";"2001";"2";3;0;0;2;11;11;10;"0";"28";"0";"0"
"1585";"2001";"2";3;0;0;2;11,5;11,5;10;"0";"28";"0";"0"
"1586";"2001";"2";3;0;0;2;12;12;10;"0";"28";"0";"0"
"1587";"2001";"2";3;0;0;2;12,5;12,5;10;"0";"28";"0";"0"
"1588";"2001";"2";3;0;0;2;13;13;10;"0";"28";"0";"0"
"1589";"2001";"2";3;0;0;2;13,5;13,5;10;"0";"30";"0";"0"
"1590";"2001";"2";3;0;0;2;14;14;10;"0";"29";"0";"0"
"1591";"2001";"2";3;0;0;2;14,5;14,5;10;"0";"14";"5";"0"
"1592";"2001";"2";3;0;0;2;15;15;10;"0";"6";"2";"0"
"1593";"2001";"2";3;0;0;2;15,5;15,5;10;"0";"4";"6";"0"
"1594";"2001";"2";3;0;0;2;16;16;10;"0";"1";"3";"0"
"1595";"2001";"2";3;0;0;2;16,5;16,5;10;"0";"0";"1";"0"
"1596";"2001";"2";3;0;0;2;17;17;10;"0";"0";"1";"0"
"1597";"2001";"2";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"1598";"2001";"2";3;0;0;2;18;18;10;"0";"0";"1";"0"
"1599";"2001";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1600";"2001";"2";3;0;0;2;19;19;10;"0";"0";"1";"0"
"1601";"2001";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1602";"2001";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1603";"2001";"3";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"1604";"2001";"3";3;0;0;2;5;5;10;"0";"0";"0";"0"
"1605";"2001";"3";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"1606";"2001";"3";3;0;0;2;6;6;10;"1";"0";"0";"0"
"1607";"2001";"3";3;0;0;2;6,5;6,5;10;"1";"0";"0";"0"
"1608";"2001";"3";3;0;0;2;7;7;10;"1";"0";"0";"0"
"1609";"2001";"3";3;0;0;2;7,5;7,5;10;"1";"0";"0";"0"
"1610";"2001";"3";3;0;0;2;8;8;10;"1";"0";"0";"0"
"1611";"2001";"3";3;0;0;2;8,5;8,5;10;"1";"0";"0";"0"
"1612";"2001";"3";3;0;0;2;9;9;10;"1";"0";"0";"0"
"1613";"2001";"3";3;0;0;2;9,5;9,5;10;"2";"0";"0";"0"
"1614";"2001";"3";3;0;0;2;10;10;10;"10";"0";"0";"0"
"1615";"2001";"3";3;0;0;2;10,5;10,5;10;"15";"1";"0";"0"
"1616";"2001";"3";3;0;0;2;11;11;10;"11";"11";"0";"0"
"1617";"2001";"3";3;0;0;2;11,5;11,5;10;"3";"27";"0";"0"
"1618";"2001";"3";3;0;0;2;12;12;10;"0";"30";"0";"0"
"1619";"2001";"3";3;0;0;2;12,5;12,5;10;"0";"30";"0";"0"
"1620";"2001";"3";3;0;0;2;13;13;10;"0";"30";"0";"0"
"1621";"2001";"3";3;0;0;2;13,5;13,5;10;"0";"27";"0";"0"
"1622";"2001";"3";3;0;0;2;14;14;10;"0";"30";"0";"0"
"1623";"2001";"3";3;0;0;2;14,5;14,5;10;"0";"30";"0";"0"
"1624";"2001";"3";3;0;0;2;15;15;10;"0";"32";"0";"0"
"1625";"2001";"3";3;0;0;2;15,5;15,5;10;"0";"18";"4";"0"
"1626";"2001";"3";3;0;0;2;16;16;10;"0";"11";"6";"0"
"1627";"2001";"3";3;0;0;2;16,5;16,5;10;"0";"2";"2";"0"
"1628";"2001";"3";3;0;0;2;17;17;10;"0";"0";"1";"0"
"1629";"2001";"3";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"1630";"2001";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1631";"2001";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1632";"2001";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1633";"2001";"4";3;0;0;2;3,5;3,5;10;"1";"0";"0";"0"
"1634";"2001";"4";3;0;0;2;4;4;10;"1";"0";"0";"0"
"1635";"2001";"4";3;0;0;2;4,5;4,5;10;"1";"0";"0";"0"
"1636";"2001";"4";3;0;0;2;5;5;10;"1";"0";"0";"0"
"1637";"2001";"4";3;0;0;2;5,5;5,5;10;"1";"0";"0";"0"
"1638";"2001";"4";3;0;0;2;6;6;10;"1";"0";"0";"0"
"1639";"2001";"4";3;0;0;2;6,5;6,5;10;"1";"0";"0";"0"
"1640";"2001";"4";3;0;0;2;7;7;10;"5";"0";"0";"0"
"1641";"2001";"4";3;0;0;2;7,5;7,5;10;"2";"0";"0";"0"
"1642";"2001";"4";3;0;0;2;8;8;10;"7";"0";"0";"0"
"1643";"2001";"4";3;0;0;2;8,5;8,5;10;"18";"0";"0";"0"
"1644";"2001";"4";3;0;0;2;9;9;10;"26";"0";"0";"0"
"1645";"2001";"4";3;0;0;2;9,5;9,5;10;"24";"0";"0";"0"
"1646";"2001";"4";3;0;0;2;10;10;10;"25";"0";"0";"0"
"1647";"2001";"4";3;0;0;2;10,5;10,5;10;"24";"1";"0";"0"
"1648";"2001";"4";3;0;0;2;11;11;10;"23";"5";"0";"0"
"1649";"2001";"4";3;0;0;2;11,5;11,5;10;"17";"10";"0";"0"
"1650";"2001";"4";3;0;0;2;12;12;10;"10";"18";"0";"0"
"1651";"2001";"4";3;0;0;2;12,5;12,5;10;"4";"17";"0";"0"
"1652";"2001";"4";3;0;0;2;13;13;10;"1";"21";"0";"0"
"1653";"2001";"4";3;0;0;2;13,5;13,5;10;"0";"20";"0";"0"
"1654";"2001";"4";3;0;0;2;14;14;10;"0";"16";"0";"0"
"1655";"2001";"4";3;0;0;2;14,5;14,5;10;"0";"13";"0";"0"
"1656";"2001";"4";3;0;0;2;15;15;10;"0";"14";"0";"0"
"1657";"2001";"4";3;0;0;2;15,5;15,5;10;"0";"10";"4";"0"
"1658";"2001";"4";3;0;0;2;16;16;10;"0";"11";"5";"0"
"1659";"2001";"4";3;0;0;2;16,5;16,5;10;"0";"3";"2";"0"
"1660";"2001";"4";3;0;0;2;17;17;10;"0";"1";"2";"0"
"1661";"2001";"4";3;0;0;2;17,5;17,5;10;"0";"0";"1";"0"
"1662";"2001";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"1663";"2001";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"1664";"2001";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"1665";"2002";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"1666";"2002";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"1667";"2002";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"1668";"2002";"1";3;0;0;2;5;5;10;"0";"0";"0";"0"
"1669";"2002";"1";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"1670";"2002";"1";3;0;0;2;6;6;10;"0";"0";"0";"0"
"1671";"2002";"1";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"1672";"2002";"1";3;0;0;2;7;7;10;"0";"5";"0";"0"
"1673";"2002";"1";3;0;0;2;7,5;7,5;10;"0";"10";"0";"0"
"1674";"2002";"1";3;0;0;2;8;8;10;"0";"12";"0";"0"
"1675";"2002";"1";3;0;0;2;8,5;8,5;10;"0";"21";"0";"0"
"1676";"2002";"1";3;0;0;2;9;9;10;"0";"29";"0";"0"
"1677";"2002";"1";3;0;0;2;9,5;9,5;10;"0";"41";"0";"0"
"1678";"2002";"1";3;0;0;2;10;10;10;"0";"50";"0";"0"
"1679";"2002";"1";3;0;0;2;10,5;10,5;10;"0";"60";"0";"0"
"1680";"2002";"1";3;0;0;2;11;11;10;"0";"64";"0";"0"
"1681";"2002";"1";3;0;0;2;11,5;11,5;10;"0";"67";"0";"0"
"1682";"2002";"1";3;0;0;2;12;12;10;"0";"63";"0";"0"
"1683";"2002";"1";3;0;0;2;12,5;12,5;10;"0";"59";"0";"0"
"1684";"2002";"1";3;0;0;2;13;13;10;"0";"62";"8";"0"
"1685";"2002";"1";3;0;0;2;13,5;13,5;10;"0";"67";"21";"0"
"1686";"2002";"1";3;0;0;2;14;14;10;"0";"48";"34";"0"
"1687";"2002";"1";3;0;0;2;14,5;14,5;10;"0";"10";"54";"2"
"1688";"2002";"1";3;0;0;2;15;15;10;"0";"4";"58";"1"
"1689";"2002";"1";3;0;0;2;15,5;15,5;10;"0";"4";"52";"5"
"1690";"2002";"1";3;0;0;2;16;16;10;"0";"1";"39";"3"
"1691";"2002";"1";3;0;0;2;16,5;16,5;10;"0";"1";"23";"9"
"1692";"2002";"1";3;0;0;2;17;17;10;"0";"0";"16";"3"
"1693";"2002";"1";3;0;0;2;17,5;17,5;10;"0";"0";"2";"3"
"1694";"2002";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
